Institution,Count AI,Count Systems,Count Theory,Count Interdisciplinary,score,ranking
California Institute of Technology,10.772045855379188,-6.333774250440918,12.273809523809522,5.150352733686067,1.8177649487603749,73
College of William and Mary,-1.3924162257495591,18.894179894179892,-0.8201058201058202,3.1807760141093473,1.8078287375814592,75
Dartmouth College,5.145061728395062,-10.658289241622574,5.828483245149911,18.547178130511462,1.7990692481581496,76
Florida State University,-7.759259259259259,13.351851851851851,7.430335097001764,2.8395061728395063,1.7577014468333516,79
Iowa State University,10.902557319223986,7.414902998236331,0.43253968253968256,-0.8875661375661378,1.7949806317757027,77
Stevens Institute of Technology,13.652116402116402,7.932539682539684,1.6732804232804233,-2.3955026455026456,1.8089371562501577,74
CUNY,5.548059964726631,0.04541446208112887,6.6609347442680775,0.6080246913580248,1.733665022626487,82
Emory University,21.75793650793651,-3.496031746031746,-5.097442680776013,-1.3020282186948857,1.7222400192318315,83
Georgetown University,7.321428571428571,0.2420634920634921,13.048059964726631,-12.749118165784832,1.6535926460690922,87
NJIT,3.716049382716049,13.868606701940037,0.2998236331569665,-3.0220458553791887,1.7420622068498541,80
Tufts University,3.473544973544973,0.5017636684303352,-1.1358024691358024,11.022927689594356,1.7355967918010082,81
University of Arizona,15.51146384479718,0.8447971781305115,-0.6931216931216932,1.199294532627866,1.763526111554581,78
University of Oregon,21.235008818342152,0.30026455026455023,-5.090388007054674,-5.582451499118165,1.707919217490167,84
Colorado School of Mines,-0.7870370370370374,-0.011022927689594453,-0.994268077601411,4.654761904761905,1.5947541846901065,92
Illinois Institute of Technology,6.886243386243386,14.472663139329805,-4.891534391534392,-7.604938271604938,1.6568531175929837,86
Syracuse University,5.516754850088184,7.238977072310407,-1.7962962962962965,-6.097001763668431,1.6390223224824623,90
Temple University,20.611552028218696,-7.885802469135802,-5.26410934744268,-1.5992063492063495,1.6398367392374362,89
Tulane University,12.056878306878307,-3.25,-0.1256613756613757,1.1812169312169312,1.6650055043378322,85
University of Georgia,4.718694885361552,7.613756613756614,-5.352733686067018,-6.117283950617284,1.578210527392073,94
University of Houston,8.854938271604938,-8.140652557319223,0.47663139329806,2.671516754850088,1.60385887546987,91
University of Nebraska,-5.327160493827161,-4.074955908289241,1.164021164021164,10.1005291005291,1.5806084909542248,93
University of Tennessee,-4.459435626102293,7.689594356261022,-5.585537918871252,0.2178130511463845,1.5474017891866632,97
Washington State University,5.825837742504409,14.145943562610228,-5.1080246913580245,-8.00132275132275,1.6465300183771894,88
Brigham Young University,7.797178130511464,-13.208994708994709,-5.544973544973544,2.8192239858906527,1.4702902106450322,103
George Washington University,-9.663139329805997,13.965608465608465,-1.4223985890652557,-4.017636684303351,1.5617078540815736,96
Lehigh University,6.6728395061728385,-13.505291005291005,-5.942680776014109,7.637566137566138,1.5358300111436922,100
UNC - Charlotte,-2.0476190476190474,-4.368606701940036,-5.45326278659612,11.731922398589065,1.5667662876574873,95
University of Massachusetts Lowell,4.722663139329806,-0.15035273368606705,-5.66358024691358,-2.0462962962962963,1.539820538534573,98
University of South Carolina,4.617283950617284,-8.940035273368606,-1.8051146384479717,1.990299823633157,1.537881036875435,99
Wayne State University,4.600088183421517,-0.5286596119929454,-5.834656084656084,-4.374338624338624,1.5137239515917829,101
Augusta University,-14.41358024691358,-5.321869488536155,2.7239858906525574,-0.12610229276895935,1.4093408978034712,112
Brandeis University,17.09347442680776,-13.603174603174603,-5.715167548500882,-8.912698412698415,1.4373399180898605,106
Case Western Reserve University,-2.5846560846560847,-5.004409171075838,-6.158730158730158,-4.389770723104056,1.3909010510405062,113
Drexel University,0.9589947089947088,-13.883156966490299,4.830246913580247,-4.0436507936507935,1.4331266996289886,107
Florida International University,-4.02336860670194,-9.792328042328043,0.30114638447971764,-2.6230158730158735,1.4246896564997282,111
Portland State University,-8.176807760141093,-4.982804232804233,3.610670194003527,-4.588624338624339,1.4308458376369755,109
Rensselaer Polytechnic Institute,6.0626102292768955,-13.101410934744267,-0.9673721340388008,0.8686067019400353,1.4748033284659472,102
Univ. of Maryland - Baltimore County,8.677248677248677,-13.905643738977073,-5.896825396825397,-2.0123456790123457,1.4314716560015321,108
University of Iowa,-8.60405643738977,0.23104056437389775,3.4876543209876543,-4.2522045855379185,1.4621674172146577,104
University of Louisiana - Lafayette,-6.391534391534392,-9.482363315696649,-6.007936507936508,0.744268077601411,1.3538541448537331,116
University of New Hampshire,5.564373897707231,-9.791887125220457,-6.183421516754849,-4.726631393298059,1.4273432225410672,110
University of North Texas,4.131393298059964,-4.529982363315697,-5.6649029982363315,-4.074074074074074,1.4562327194450362,105
Auburn University,-0.7244268077601409,-16.352292768959433,-6.906966490299823,-11.15388007054674,1.2807790038690585,130
Boston College,-1.4717813051146384,-22.2636684303351,6.223104056437389,-4.625220458553792,1.3520179441373301,117
Colorado State University,-13.998677248677247,-5.5736331569664905,-6.651234567901234,-4.914021164021165,1.2973006374952003,126
DePaul University,-12.41798941798942,-15.681657848324516,0.49029982363315683,-0.5282186948853617,1.334283034187276,123
Kent State University,-15.027336860670195,-5.57936507936508,-1.9700176366843036,-2.5608465608465605,1.346510366896401,120
Michigan Technological University,-14.937830687830687,-10.331128747795415,3.5806878306878307,-2.449294532627866,1.3482379076559294,119
University of Arkansas,-6.176807760141093,-10.866402116402115,0.724426807760141,-16.81878306878307,1.2894189495284178,128
University of Kansas,-12.022927689594358,4.928571428571429,-5.7292768959435625,-6.313932980599648,1.3573057244751638,114
University of Kentucky,2.3289241622574957,-15.562610229276896,-6.588183421516754,-10.315696649029983,1.3004571380230763,125
University of Memphis,-8.143298059964726,-15.809082892416225,-6.95458553791887,1.7694003527336861,1.3318528692812206,124
University of Nevada,-15.62742504409171,-11.145943562610228,-6.8390652557319225,6.474867724867725,1.3436327742527463,122
University of South Florida,-15.027336860670195,-5.57936507936508,-1.9700176366843036,-2.5608465608465605,1.346510366896401,121
University of Texas at San Antonio,-16.401675485008816,4.177689594356261,-6.247354497354498,-4.666225749559082,1.3502139554944796,118
Virginia Commonwealth University,-12.568342151675484,-9.494268077601411,3.7200176366843034,-1.794973544973545,1.3559440543943728,115
Boise State University,-15.27204585537919,-17.222663139329807,-7.317019400352734,-8.325837742504408,1.1943652493569745,143
Cleveland State University,-17.213403880070548,-19.034391534391535,-8.489417989417989,-13.400352733686068,1.175014731248254,153
Georgia State University,-12.369929453262786,-16.341710758377424,-6.733245149911816,-7.692680776014109,1.2076269135625914,138
IUPUI,-14.413139329805997,-16.13888888888889,-6.837301587301587,0.25176366843033504,1.2566596736184907,132
Kansas State University,-14.434744268077601,-10.964726631393297,-0.4638447971781303,-8.274250440917108,1.2879146665691052,129
Louisiana State University,-18.16446208112875,-11.03042328042328,-1.375220458553792,-10.567460317460318,1.2246300494125768,136
New Mexico State University,-10.985008818342152,-16.94532627865961,-7.11463844797178,-11.092592592592592,1.2008942114429437,141
Northern Arizona University,-19.712962962962962,-5.2173721340388,-6.690917107583774,-10.516313932980601,1.2137956445032099,137
Old Dominion University,-18.02910052910053,-18.06878306878307,-7.805114638447972,-9.234567901234566,1.1810550114733949,149
Texas State University,-19.234126984126984,-0.46340388007054645,-1.8681657848324515,-10.571869488536155,1.2932062800208222,127
Texas Tech University,-16.02777777777778,-10.687389770723103,1.290564373897707,-10.712962962962964,1.260278996113331,131
UCCS,-7.513227513227513,-16.06701940035273,-6.718694885361551,-7.838624338624339,1.2457634958549053,133
University of Alabama - Birmingham,-20.427248677248677,-7.3955026455026465,-8.039241622574956,-19.275573192239857,1.178730127603193,150
University of Hawaii at Manoa,-21.295855379188716,-17.622134038800706,1.4193121693121693,-11.63888888888889,1.193736599490286,144
University of Massachusetts Boston,-18.444444444444443,-10.954144620811286,-6.80599647266314,-7.9329805996472675,1.2063854272476342,140
University of Nebraska - Omaha,-12.360229276895943,-16.10273368606702,-6.6917989417989405,-4.982804232804233,1.2284699280082674,135
University of New Mexico,-25.604056437389772,-16.373015873015873,2.1164021164021163,0.7231040564373898,1.232107508089861,134
University of Vermont,-18.444444444444443,-10.954144620811286,-6.80599647266314,-7.9329805996472675,1.2063854272476342,139
West Virginia University,0.7658730158730158,-26.343474426807763,-7.756172839506172,-18.803791887125218,1.18537691942094,147
Florida Atlantic University,-22.992945326278665,-18.940035273368608,2.734567901234568,-19.93915343915344,1.160041996250309,154
Mississippi State University,-18.79982363315697,-19.001763668430335,-7.7407407407407405,-19.595238095238095,1.1163039474037424,160
Naval Postgraduate School,-27.298500881834215,-12.101851851851853,-1.891093474426808,-8.846119929453263,1.1885073136066437,145
OHSU,-20.567460317460316,-29.723544973544975,-8.281746031746032,-20.564814814814813,1.0590993544149505,174
Ohio University,-23.011463844797177,-19.158730158730158,-8.15079365079365,-12.816578483245149,1.1367732583553787,158
Oklahoma State University,-22.21296296296297,-20.037477954144624,-8.322310405643739,-20.564814814814813,1.103932852243473,166
Saint Louis University,-21.03042328042328,-17.285273368606703,-0.42107583774250446,-8.40079365079365,1.1992509744234425,142
